Id;Name;Country;JapName;Adaptability;Photo;Photo_file;EditName;EditCountry;EditPhoto;EditIntern;Value1;Value2;Value3;Value4;Value5;Value6
8389510;Talat Wadud;44;タラト ワドゥド;62;0;;False;False;False;False;0;0;0;-1;-1;-1
8389511;Amin Boulos;44;アミン ブロス;48;0;;False;False;False;False;0;0;0;-1;-1;-1
8389515;Dani Grimau;144;ダニ グリマウ;100;0;;False;False;False;False;0;0;0;-1;-1;-1
8389610;Joseba Blanco;144;ホセバ ブランコ;59;0;;False;False;False;False;0;0;0;-1;-1;-1
8389619;H. Stoychev;199;フリストフォル ストイチェフ;66;0;;False;False;False;False;0;0;0;-1;-1;-1
8389620;Hipolito Parri;144;ヒッポリト パーリ;62;0;;False;False;False;False;0;0;0;-1;-1;-1
8389623;Capi de Diego;144;カピ デ ディエゴ;55;0;;False;False;False;False;0;0;0;-1;-1;-1
8389648;Toni de Elhuyar;144;トニ デ エルヤル;56;0;;False;False;False;False;0;0;0;-1;-1;-1
8389666;Benjamin Ranier;144;ベンハミン ラニエリ;101;0;;False;False;False;False;0;0;0;-1;-1;-1
8389774;Daniel Moso;145;ダニエル モソ;102;0;;False;False;False;False;0;0;0;-1;-1;-1
8389775;Rafael Heredia;145;ラファエル エレディア;60;0;;False;False;False;False;0;0;0;-1;-1;-1
8389792;F. Mion;50;フェリクス ジャン ミオン;70;0;;False;False;False;False;0;0;0;-1;-1;-1
8389856;H. Branson;204;ヘストン ブランソン;104;0;;False;False;False;False;0;0;0;-1;-1;-1
8389862;F. Bar;208;フランソワ グザヴィエ バール;63;0;;False;False;False;False;0;0;0;-1;-1;-1
8389865;T. Carman;208;トスカン カルマン;69;0;;False;False;False;False;0;0;0;-1;-1;-1
8389866;C. La Houssaye;208;セレスタン ラ ウサイユ;104;0;;False;False;False;False;0;0;0;-1;-1;-1
8389868;F. Lauris;208;フェオドール ロリス;102;0;;False;False;False;False;0;0;0;-1;-1;-1
8389871;C. Falzon;208;シリル ファルゾン;71;0;;False;False;False;False;0;0;0;-1;-1;-1
8389873;S. Audran;208;サブリ オードラン;104;0;;False;False;False;False;0;0;0;-1;-1;-1
8389878;J. du Fresne;208;ジャン アラン デュ フレヌ;63;0;;False;False;False;False;0;0;0;-1;-1;-1
8389879;T. Manzon;208;トマ ルイ マンゾン;55;0;;False;False;False;False;0;0;0;-1;-1;-1
8389882;B. Vierny;208;ブレーズ ヴィエルニ;49;0;;False;False;False;False;0;0;0;-1;-1;-1
8389935;E. Chanteur;208;エリー シャントゥール;63;0;;False;False;False;False;0;0;0;-1;-1;-1
8389936;L. Gounon;208;リオネル グーノン;101;0;;False;False;False;False;0;0;0;-1;-1;-1
8389937;J. Beltoise;208;ジョゼ ベルトワーズ;60;0;;False;False;False;False;0;0;0;-1;-1;-1
8389938;F. Breville;208;フェリクス ジャン ブレヴィル;102;0;;False;False;False;False;0;0;0;-1;-1;-1
8389943;T. Fenelon;208;ティエリ フェヌロン;67;0;;False;False;False;False;0;0;0;-1;-1;-1
8389949;S. Faraldo;208;セバスティアン ファラルド;51;0;;False;False;False;False;0;0;0;-1;-1;-1
8389954;É. Berlioz;208;エティエンヌ ベルリオーズ;101;0;;False;False;False;False;0;0;0;-1;-1;-1
8389956;O. Chaboud;208;オマール シャブー;45;0;;False;False;False;False;0;0;0;-1;-1;-1
8389957;L. Ponchielli;208;レオ ポンキエッリ;64;0;;False;False;False;False;0;0;0;-1;-1;-1
8389958;É. Delors;208;エティエンヌ ドロール;100;0;;False;False;False;False;0;0;0;-1;-1;-1
8389959;S. Faure;208;サミュエル フォーレ;102;0;;False;False;False;False;0;0;0;-1;-1;-1
8389967;A. Carré;208;アントワーヌ カレー;105;0;;False;False;False;False;0;0;0;-1;-1;-1
8389970;F. Garanger;208;フロリモン ギャランジェ;100;0;;False;False;False;False;0;0;0;-1;-1;-1
8389971;J. Robuchon;208;ジャコブ ロビュション;57;0;;False;False;False;False;0;0;0;-1;-1;-1
8389972;P. Meilleur;208;ピエリック メイユール;52;0;;False;False;False;False;0;0;0;-1;-1;-1
8389987;M. Dreujou;208;マテオ ドルージュ;100;0;;False;False;False;False;0;0;0;-1;-1;-1
8389988;F. Barbier;208;フェルナン バルビエ;100;0;;False;False;False;False;0;0;0;-1;-1;-1
8389989;H. Pascal;208;イッポリート パスカル;47;0;;False;False;False;False;0;0;0;-1;-1;-1
8389990;H. Bigot;208;アンリ ジョルジュ ビゴ;54;0;;False;False;False;False;0;0;0;-1;-1;-1
8389991;Y. Abitbol;208;ヨアン アビトボル;59;0;;False;False;False;False;0;0;0;-1;-1;-1
8390004;H. Constantin;208;アンリ ルイ コンスタンタン;63;0;;False;False;False;False;0;0;0;-1;-1;-1
8390006;A. Holstein;210;アナトール ホルシュタイン;80;0;;False;False;False;False;0;0;0;-1;-1;-1
8390016;G. Windaus;210;ゲーロ ヴィンダウス;54;0;;False;False;False;False;0;0;0;-1;-1;-1
8390017;D. Remarque;210;ダリウス レマルク;50;0;;False;False;False;False;0;0;0;-1;-1;-1
8390091;K. Schaus;210;クリスティン シャウス;100;0;;False;False;False;False;0;0;0;-1;-1;-1
8390097;S. Lichtenstein;210;ザロモン リヒテンシュタイン;72;0;;False;False;False;False;0;0;0;-1;-1;-1
8390385;A. Scattini;215;アルフレード スカチーニ;46;0;;False;False;False;False;0;0;0;-1;-1;-1
8390386;O. Lucantoni;215;オラツィオ ルカントーニ;71;0;;False;False;False;False;0;0;0;-1;-1;-1
8390387;A. Poma;215;アルデュイノ ポーマ;103;0;;False;False;False;False;0;0;0;-1;-1;-1
8390389;P. Scarlatina;215;プリモ スカルラティーナ;101;0;;False;False;False;False;0;0;0;-1;-1;-1
8390810;B. Stroem;237;バルトサール ストレーム;67;0;;False;False;False;False;0;0;0;-1;-1;-1
8390811;I. Shjejko;239;イワン シェイコ;105;0;;False;False;False;False;0;0;0;-1;-1;-1
8390817;Domingo Rufete;144;ドミンゴ ルフェテ;66;0;;False;False;False;False;0;0;0;-1;-1;-1
8390853;Sergio Fajer;236;セルヒオ ファイエル;68;0;;False;False;False;False;0;0;0;-1;-1;-1
8390857;Joseba Iraizoz;236;ホセバ イライソス;103;0;;False;False;False;False;0;0;0;-1;-1;-1
8390859;Iban Gordillo;236;イバン ゴルディーリョ;102;0;;False;False;False;False;0;0;0;-1;-1;-1
8390891;A. Heinze;238;アルント ハインツェ;51;0;;False;False;False;False;0;0;0;-1;-1;-1
8390900;A. Hatton;135;エーリアル ハットン;65;0;;False;False;False;False;0;0;0;-1;-1;-1
8390903;Helge Armandoz;152;エルゲ アルマンドス;75;0;;False;False;False;False;0;0;0;-1;-1;-1
8390952;K. Toshack;241;キングズリイ トシャック;63;0;;False;False;False;False;0;0;0;-1;-1;-1
8390964;A. Pekkan;190;アルプ ペカン;56;0;;False;False;False;False;0;0;0;-1;-1;-1
8390971;K. Florio;204;カーク フロリオ;72;0;;False;False;False;False;0;0;0;-1;-1;-1
8390975;A. Vadim;208;アドルフ ヴァディム;70;0;;False;False;False;False;0;0;0;-1;-1;-1
8390979;D. de Vos;224;デフォス デ フォス;56;0;;False;False;False;False;0;0;0;-1;-1;-1
8390981;S. Cousins;232;シド カズンズ;49;0;;False;False;False;False;0;0;0;-1;-1;-1
8390984;Rafael de Landa;236;ラファエル デ ランダ;65;0;;False;False;False;False;0;0;0;-1;-1;-1
8390996;B. Deniz;190;ベルケル デニズ;103;0;;False;False;False;False;0;0;0;-1;-1;-1
8391007;G. Knudsen;203;ゲーオウ クヌドセン;77;0;;False;False;False;False;0;0;0;-1;-1;-1
8391008;G. Alcock;204;ジェフリー オールコック;103;0;;False;False;False;False;0;0;0;-1;-1;-1
8391010;É. Dharcourt;208;エドゥアール ダルクール;100;0;;False;False;False;False;0;0;0;-1;-1;-1
8391013;O. Pisano;215;オッタヴィオ ピサーノ;50;0;;False;False;False;False;0;0;0;-1;-1;-1
8391014;W. Vos;224;ウィルヤン フォス;63;0;;False;False;False;False;0;0;0;-1;-1;-1
8391017;Armando Baraja;236;アルマンド バラハ;54;0;;False;False;False;False;0;0;0;-1;-1;-1
8391027;Unai Casado;144;ウナイ カサド;58;0;;False;False;False;False;0;0;0;-1;-1;-1
8391029;U. Cengiz;190;ウネル ジェンギス;103;0;;False;False;False;False;0;0;0;-1;-1;-1
8391035;J. Mathiasen;203;ヨハン マティアセン;102;0;;False;False;False;False;0;0;0;-1;-1;-1
8391036;G. Rodwell;204;グラディス ロッドウェル;54;0;;False;False;False;False;0;0;0;-1;-1;-1
8391038;T. Stevenin;208;ティボー ステヴナン;51;0;;False;False;False;False;0;0;0;-1;-1;-1
8391042;N. Hendriks;224;ニーク ヘンドリクス;71;0;;False;False;False;False;0;0;0;-1;-1;-1
8391045;Imanol Ziryab;236;イマノル シルヤブ;53;0;;False;False;False;False;0;0;0;-1;-1;-1
8391053;Vivar Soutollo;144;ビバル ソウトゥーリョ;64;0;;False;False;False;False;0;0;0;-1;-1;-1
8391054;Jose Sorozabal;147;ホセ ソロサバル;79;0;;False;False;False;False;0;0;0;-1;-1;-1
8391056;T. Mirza;190;タビブ ミルザ;60;0;;False;False;False;False;0;0;0;-1;-1;-1
8391072;Helge Prim;236;エルゲ プリム;105;0;;False;False;False;False;0;0;0;-1;-1;-1
8391088;Fabian Casquero;144;ファビアン カスケーロ;58;0;;False;False;False;False;0;0;0;-1;-1;-1
8391089;Alex Farinos;147;アレックス ファリノス;52;0;;False;False;False;False;0;0;0;-1;-1;-1
8391109;R. Bertinotti;215;ロベルト ベルティノッティ;67;0;;False;False;False;False;0;0;0;-1;-1;-1
8391155;F. Cassai;215;フォルトゥナート カッサーイ;50;0;;False;False;False;False;0;0;0;-1;-1;-1
8391219;K. Polverini;215;クルト ポルヴェリーニ;63;0;;False;False;False;False;0;0;0;-1;-1;-1
8392608;R. Ylianttila;207;ライモ ユリアンティラ;54;0;;False;False;False;False;0;0;0;-1;-1;-1
8488733;Gerardo Cono Pelusso Boyrie;197;ピエール ルイ メイデン;62;0;;False;False;False;False;0;0;0;-1;-1;-1
8488752;Enrique 'Quique' Sánchez Flores;236;エラディオ グリマウ;84;0;;False;False;False;False;0;0;0;-1;-1;-1
8488755;Gary Rowett;204;オーランド ナイト;70;0;;False;False;False;False;0;0;0;-1;-1;-1
8488771;Ivan Javorčić;200;ボリスコ サボルチュキ;78;0;;False;False;False;False;0;0;0;-1;-1;-1
8488784;David William Moyes;232;エゴン グリーニング;81;0;;False;False;False;False;0;0;0;-1;-1;-1
8488785;José 'Pepe' Mel Pérez;236;エドゥアルド セレソ;102;0;;False;False;False;False;0;0;0;-1;-1;-1
8488792;Vítor Manuel de Oliveira Lopes Pereira;228;オットー カステロ;89;0;;False;False;False;False;0;0;0;-1;-1;-1
8488799;Diego Vicente 'La Fiera' Aguirre Camblor;152;フリアン メルカデル;70;0;;False;False;False;False;0;0;0;-1;-1;-1
8488800;Eduardo Germán Coudet;144;アベル マニャー;110;0;;False;False;False;False;0;0;0;-1;-1;-1
8488824;Roberto De Zerbi;215;ティモテオ アントーニ;117;0;;False;False;False;False;0;0;0;-1;-1;-1
8488825;Ivan Jurić;200;エディン ドラギシッチ;75;0;;False;False;False;False;0;0;0;-1;-1;-1
8488829;Olivier Guégan;208;マルタン ピエール ベルニエ;90;0;;False;False;False;False;0;0;0;-1;-1;-1
8488833;Luis Miguel Carrión Delgado;236;オスキツ マンリケ;92;0;;False;False;False;False;0;0;0;-1;-1;-1
8488834;Vicente Moreno Peris;236;オズバルド アンティア;80;0;;False;False;False;False;0;0;0;-1;-1;-1
8488843;Anthony 'Tony' Mark Mowbray;204;ルロイ ブラッドショー;81;0;;False;False;False;False;0;0;0;-1;-1;-1
8488860;Maurice Steijn;224;テオドルス デ フラーフ;82;0;;False;False;False;False;0;0;0;-1;-1;-1
8488862;José Roberto Fernandes Barros;146;ムリーロ タウナイ;69;0;;False;False;False;False;0;0;0;-1;-1;-1
8488871;Marco Giampaolo;215;アンセルモ ラウッツィーニ;84;0;;False;False;False;False;0;0;0;-1;-1;-1
8488889;Hélio César dos Anjos Pinto;146;エジル オイチシカ;103;0;;False;False;False;False;0;0;0;-1;-1;-1
8488916;Leonardo Semplici;215;ドン グザンティ;66;0;;False;False;False;False;0;0;0;-1;-1;-1
8488918;José Luis 'Coto' Sierra Pando;147;スハイツ ガレータ;86;0;;False;False;False;False;0;0;0;-1;-1;-1
8488920;Dean Edwards Smith;204;ワット プライス;95;0;;False;False;False;False;0;0;0;-1;-1;-1
8488923;Fernando Maximiliano Díaz Seguel;147;ラモン ベルメホ;83;0;;False;False;False;False;0;0;0;-1;-1;-1
8488963;Ricardo Alberto Zielinski;144;キケ アルナウ;65;0;;False;False;False;False;0;0;0;-1;-1;-1
8488976;José Ramón Sandoval Huertas;236;マノロ バジェス;70;0;;False;False;False;False;0;0;0;-1;-1;-1
8488981;Andrea Sottil;215;ジローラモ バルダート;81;0;;False;False;False;False;0;0;0;-1;-1;-1
8488986;Boris Elia;236;ボリス エリア;104;0;;False;False;False;False;0;0;0;-1;-1;-1
8488988;Pedro Bermudo;236;ペドロ ベルムード;105;0;;False;False;False;False;0;0;0;-1;-1;-1
8489001;Mario Sabate;148;マリオ サバテ;78;0;;False;False;False;False;0;0;0;-1;-1;-1
8489024;Dalcio Víctor Giovagnoli;144;ベネディクト スンスネーギ;65;0;;False;False;False;False;0;0;0;-1;-1;-1
8489029;José Ángel 'Cuco' Ziganda Lakuntza;236;ゴンサロ ジョルケーラ;91;0;;False;False;False;False;0;0;0;-1;-1;-1
8489041;César Fernando Torres Ramírez;148;マルセリノ アレヒ;70;0;;False;False;False;False;0;0;0;-1;-1;-1
8489052;Ronald Hugo Fuentes Núñez;147;ヘルマン タウレル;80;0;;False;False;False;False;0;0;0;-1;-1;-1
8489058;Hemerson José Maria;146;ヴィクトル ジャボル;101;0;;False;False;False;False;0;0;0;-1;-1;-1
8489072;José Ignacio 'Natxo' González Sáenz;236;イスマエル フライレ;90;0;;False;False;False;False;0;0;0;-1;-1;-1
8489082;Olivier Dall'Oglio;208;エジット ラルース;97;0;;False;False;False;False;0;0;0;-1;-1;-1
8489084;Fabien Mercadal;208;バプティスト ノラン;83;0;;False;False;False;False;0;0;0;-1;-1;-1
8489093;Marcos Vinícius 'Marquinhos' dos Santos Gonçalves;146;ベント ダンタス;80;0;;False;False;False;False;0;0;0;-1;-1;-1
8489098;Johann Georg Friedrich 'Fred' Grim;224;フーク ペテルス;86;0;;False;False;False;False;0;0;0;-1;-1;-1
8489099;Francisco José 'Paco' López Fernández;236;アマンド レカルテ;107;0;;False;False;False;False;0;0;0;-1;-1;-1
8489106;Bojan del Olmo;148;ボヤン デル オルモ;102;0;;False;False;False;False;0;0;0;-1;-1;-1
8489126;Rubén de la Barrera Fernández;236;イボ ドラード;81;0;;False;False;False;False;0;0;0;-1;-1;-1
8489129;Massimiliano Alvini;215;タルチシオ コッキ;95;0;;False;False;False;False;0;0;0;-1;-1;-1
8489132;Luís Manuel Ribeiro de Castro;228;ネトゥノ フィゲイラ;108;0;;False;False;False;False;0;0;0;-1;-1;-1
8489133;Abel Fernando Moreira Ferreira;228;ジェルマン ドリア;70;0;;False;False;False;False;0;0;0;-1;-1;-1
8489144;Rubén Albés Yáñez;236;ガロ バルトゥアル;69;0;;False;False;False;False;0;0;0;-1;-1;-1
8489157;Juan José Ribera;147;ドナルド フォゲス;80;0;;False;False;False;False;0;0;0;-1;-1;-1
8489179;Diego Martínez Penas;236;アルフレード ヤーニェス;71;0;;False;False;False;False;0;0;0;-1;-1;-1
8489184;Víctor Javier Rivero Faccioli;147;マノロ トレジョ;94;0;;False;False;False;False;0;0;0;-1;-1;-1
8489202;Alexander 'Alex' Francis Neil;232;ビヴァリー スタンリー;86;0;;False;False;False;False;0;0;0;-1;-1;-1
8489206;Nicolas Usaï;208;アルフォンス ボワイエ;79;0;;False;False;False;False;0;0;0;-1;-1;-1
8489210;Imanol Alguacil Barrenetxea;236;オスカル エスケーロ;110;0;;False;False;False;False;0;0;0;-1;-1;-1
8489255;Roger Machado Marques;146;トリスタン ゴイオス;101;0;;False;False;False;False;0;0;0;-1;-1;-1
8489257;Luiz Carlos 'Lisca' Cirne Lima de Lorenzi;146;ホドリゴ マラファイア;81;0;;False;False;False;False;0;0;0;-1;-1;-1
8489263;Lucien Favre;238;ハイナー フォン ビスマルク;106;0;;False;False;False;False;0;0;0;-1;-1;-1
8489267;Misomar Rodrigues de Amorim Júnior;146;フイ ポスエロ;100;0;;False;False;False;False;0;0;0;-1;-1;-1
8489272;Marcelo Ribeiro Cabo;146;エドゥアルテ ペレス;105;0;;False;False;False;False;0;0;0;-1;-1;-1
8489287;Jorge José de Amorim Campos;146;サンチ モイテイロ;101;0;;False;False;False;False;0;0;0;-1;-1;-1
8489297;Alfons 'Fons' Groenendijk;224;テイン ペテルス;80;0;;False;False;False;False;0;0;0;-1;-1;-1
8489298;Erik ten Hag;224;ピーチェ ブール;115;0;;False;False;False;False;0;0;0;-1;-1;-1
8489304;Rui Miguel Garcia Lopes de Almeida;228;フィロメノ カステロ;95;0;;False;False;False;False;0;0;0;-1;-1;-1
8489317;Alberto Miguel Gamero Morillo;148;フランシスコ エスクレド;95;0;;False;False;False;False;0;0;0;-1;-1;-1
8489325;Pascal Jansen;224;メレイン カイペルス;100;0;;False;False;False;False;0;0;0;-1;-1;-1
8489329;José Miguel 'Míchel' González Martín del Campo;236;ブラス ウナヌア;107;0;;False;False;False;False;0;0;0;-1;-1;-1
8489341;Miguel Andrés Ponce Torres;147;オルランド ルアノ;103;0;;False;False;False;False;0;0;0;-1;-1;-1
8489343;Miguel 'Cheíto' Ramírez Pérez;147;ニカノール カルメナ;70;0;;False;False;False;False;0;0;0;-1;-1;-1
8489348;Zinedine 'Zizou' Yazid Zidane;208;ヨアン グリモー;114;0;;False;False;False;False;0;0;0;-1;-1;-1
8489349;Nicolas Rabuel;208;ジャック アイド;79;0;;False;False;False;False;0;0;0;-1;-1;-1
8489350;Frédéric Antonetti;208;ピエール アレクシス セグエラ;89;0;;False;False;False;False;0;0;0;-1;-1;-1
8489352;Bruno Génésio;208;シャルル ルイ ティベリ;108;0;;False;False;False;False;0;0;0;-1;-1;-1
8489359;Jürgen Norbert Klopp;210;ゲールノート ツァイツラー;105;0;;False;False;False;False;0;0;0;-1;-1;-1
8489368;René Hake;224;バルト ヤン デ レーウ;84;0;;False;False;False;False;0;0;0;-1;-1;-1
8489370;José Luis Martí Soler;236;ファウスト アスコラ;80;0;;False;False;False;False;0;0;0;-1;-1;-1
8489373;Luis Miguel Ramis;236;イボ コラーレス;80;0;;False;False;False;False;0;0;0;-1;-1;-1
8489376;Robert Frank 'Bob' Bradley;135;ドウェイン セジウィック;110;0;;False;False;False;False;0;0;0;-1;-1;-1
8489379;Luciano Spalletti;215;ペトローニオ アルデマーニ;120;0;;False;False;False;False;0;0;0;-1;-1;-1
8489387;Romain Revelli;208;アベル カセレス;86;0;;False;False;False;False;0;0;0;-1;-1;-1
8489404;Juan Pablo Vojvoda;144;マルセリノ コディーナ;106;0;;False;False;False;False;0;0;0;-1;-1;-1
8489425;Simone Inzaghi;215;ミカル ウシーリョ;115;0;;False;False;False;False;0;0;0;-1;-1;-1
8489426;Thomas Tuchel;210;モリッツ プロイス;120;0;;False;False;False;False;0;0;0;-1;-1;-1
8489443;David Guion;208;ポーロ サン アマン;89;0;;False;False;False;False;0;0;0;-1;-1;-1
8489444;Paul Heckingbottom;204;ヴィヴィアン ラインズ;76;0;;False;False;False;False;0;0;0;-1;-1;-1
8489462;Mauricio Nogueira Barbieri;146;セバスチャン ゴイス;98;0;;False;False;False;False;0;0;0;-1;-1;-1
8489477;José Ricardo Mannarino;146;カルロス ロバト;88;0;;False;False;False;False;0;0;0;-1;-1;-1
8489482;Rónald Paolo Montero Iglesias;152;アルベルト オムス;79;0;;False;False;False;False;0;0;0;-1;-1;-1
8489493;Fabio Pecchia;215;セルジオ ベルトット;96;0;;False;False;False;False;0;0;0;-1;-1;-1
8489509;Jair Zaksauskas Ribeiro Ventura;146;ハミロ ペレス;76;0;;False;False;False;False;0;0;0;-1;-1;-1
8489513;Claudio Fernando Ubeda;144;マルセロ プラデス;100;0;;False;False;False;False;0;0;0;-1;-1;-1
8489517;Salvador 'Voro' González Marco;236;シャビエル ペネーリャ;90;0;;False;False;False;False;0;0;0;-1;-1;-1
8489518;Renato 'Gaúcho' Portaluppi;146;ミゲウ アブレウ;110;0;;False;False;False;False;0;0;0;-1;-1;-1
8489519;Fábio Luiz Carille de Araújo;146;ヌーノ リマ;75;0;;False;False;False;False;0;0;0;-1;-1;-1
8489524;Daniel Pollo Baroni 'Paulista';146;ファビアーノ アゼド;97;0;;False;False;False;False;0;0;0;-1;-1;-1
8489526;Robert Owen 'Rob' Edwards;241;キーロン ヒグネット;90;0;;False;False;False;False;0;0;0;-1;-1;-1
8489527;Franck Haise;208;アルノルフ ルカリヨン;85;0;;False;False;False;False;0;0;0;-1;-1;-1
8489531;Marco 'Marcão' Aurélio de Oliveira;146;アデマール ベッチ;79;0;;False;False;False;False;0;0;0;-1;-1;-1
8489533;Luís Carlos 'Pintado' de Oliveira Preto;146;ワルウィック ロボ;76;0;;False;False;False;False;0;0;0;-1;-1;-1
8489542;Paul Warne;204;ジャクソン ホプキンス;84;0;;False;False;False;False;0;0;0;-1;-1;-1
8489548;Rogério Mücke Ceni;146;ファビオ アボイム;99;0;;False;False;False;False;0;0;0;-1;-1;-1
8489559;Jean-Louis Gasset;208;シャルル ルイ ド グロート;96;0;;False;False;False;False;0;0;0;-1;-1;-1
8489561;Miguel Ángel Míchel Sánchez Muñoz;236;フラン ヘネ;105;0;;False;False;False;False;0;0;0;-1;-1;-1
8489566;Francisco Javier 'Fran' Fernández Díaz;236;レオン ミエルス;80;0;;False;False;False;False;0;0;0;-1;-1;-1
8489581;Fabio Liverani;215;トンマーゾ クローチェ;90;0;;False;False;False;False;0;0;0;-1;-1;-1
8489604;Andriy Mykolayovych Shevchenko;239;フェヂル ビラン;107;0;;False;False;False;False;0;0;0;-1;-1;-1
8489605;Bruce Arena;135;カーティス ウォルシュー;95;0;;False;False;False;False;0;0;0;-1;-1;-1
8489614;Pablo Alejandro Marini;144;キケ ビベス;90;0;;False;False;False;False;0;0;0;-1;-1;-1
8489620;Christopher 'Chris' John Wilder;204;ドゥエイン マコーミック;76;0;;False;False;False;False;0;0;0;-1;-1;-1
8489621;Michael Antony Appleton;204;ナディム エルス;81;0;;False;False;False;False;0;0;0;-1;-1;-1
8489634;Arne Slot;224;ラース ファン フェーン;101;0;;False;False;False;False;0;0;0;-1;-1;-1
8489644;Igor Tudor;200;アロイズ マリッチ;69;0;;False;False;False;False;0;0;0;-1;-1;-1
8489645;Ralph Hasenhüttl;194;ヴェルンヘル コッホ;81;0;;False;False;False;False;0;0;0;-1;-1;-1
8489682;Daniel Farke;210;アポロニウス ウーデ;100;0;;False;False;False;False;0;0;0;-1;-1;-1
8489687;Mariano Soso;144;アドリアン リョレート;95;0;;False;False;False;False;0;0;0;-1;-1;-1
8489710;John Armijo;147;バレンティン ミラモンテス;70;0;;False;False;False;False;0;0;0;-1;-1;-1
8489715;Vincent Hognon;208;ニルス コロンヴィル;95;0;;False;False;False;False;0;0;0;-1;-1;-1
8489722;Javier Calleja Revilla;236;エラディオ ブレトン;75;0;;False;False;False;False;0;0;0;-1;-1;-1
8489741;Julien Sablé;208;レミー ロートネル;104;0;;False;False;False;False;0;0;0;-1;-1;-1
8489755;Felipe de Oliveira 'Tigrão' Conceição;146;エロニウジ ワウシ;101;0;;False;False;False;False;0;0;0;-1;-1;-1
8489756;Aurelio Andreazzoli;215;オヴィディオ パポーニ;101;0;;False;False;False;False;0;0;0;-1;-1;-1
8489757;Fernando Diniz Silva;146;ブリジド アルカ;116;0;;False;False;False;False;0;0;0;-1;-1;-1
8489758;Frank Iznata;236;フランク イスナタ;105;0;;False;False;False;False;0;0;0;-1;-1;-1
8489767;Tiago Retzlaff Nunes;146;セバスチャン アンドラージ;108;0;;False;False;False;False;0;0;0;-1;-1;-1
8489769;Cláudio Aparecido Tencati;146;ウーゴ ペイショト;65;0;;False;False;False;False;0;0;0;-1;-1;-1
8489774;Joseba Etxeberria Lizardi;236;フェルナンド ロレンテ;95;0;;False;False;False;False;0;0;0;-1;-1;-1
8489787;Abdullah Mucib Avcı;190;ウネル シャヒン;100;0;;False;False;False;False;0;0;0;-1;-1;-1
8489802;Julio Avelino Comesaña López;152;アンヘリノ エスクデーロ;105;0;;False;False;False;False;0;0;0;-1;-1;-1
8489805;László Bölöni;229;ステリアン マリネスク;97;0;;False;False;False;False;0;0;0;-1;-1;-1
8489822;José Flabio Torres Sierra;148;ビガス ギゼ;75;0;;False;False;False;False;0;0;0;-1;-1;-1
8489839;Graham Stephen Potter;204;ネヴィル フィッツヘルベルト;86;0;;False;False;False;False;0;0;0;-1;-1;-1
8489855;Rıza Çalımbay;190;ギョケル エルゲン;85;0;;False;False;False;False;0;0;0;-1;-1;-1
8489878;Diogo Abreu;146;ヂオゴ アブレウ;85;0;;False;False;False;False;0;0;0;-1;-1;-1
8489907;Okan Buruk;190;ヤクプ シェネル;86;0;;False;False;False;False;0;0;0;-1;-1;-1
8489915;Marcelo Augusto Oliveira Chamusca;146;トゥブルシオ フィゲイラ;76;0;;False;False;False;False;0;0;0;-1;-1;-1
8489927;Hubert Antonio Bodhert Barrios;148;ホアキン サンブレル;76;0;;False;False;False;False;0;0;0;-1;-1;-1
8489935;Juan Cruz Real;144;エンリケ アルコルタ;103;0;;False;False;False;False;0;0;0;-1;-1;-1
8489938;Philippe Clement;197;アルバン エントーヴェン;101;0;;False;False;False;False;0;0;0;-1;-1;-1
8489951;Matheus Silva Ferreira da Costa;146;アナスタシオ ゼルビーニ;92;0;;False;False;False;False;0;0;0;-1;-1;-1
8489955;Diego Andrés Corredor Hurtado;148;フェラン トレグローサ;80;0;;False;False;False;False;0;0;0;-1;-1;-1
8489958;Joel Loyola;148;ホエル ロヨラ;100;0;;False;False;False;False;0;0;0;-1;-1;-1
8489974;Erol Bulut;190;メフメト セヴギ;88;0;;False;False;False;False;0;0;0;-1;-1;-1
8490037;Umberto Lourenço Louzer Filho;146;フェルナンド ベンザリ;71;0;;False;False;False;False;0;0;0;-1;-1;-1
8490061;Ricardo Antonio Mohamed Matijevich;144;ケビン クヤス;104;0;;False;False;False;False;0;0;0;-1;-1;-1
8490110;Didier Tholot;208;カジミール ベリ;79;0;;False;False;False;False;0;0;0;-1;-1;-1
8490115;David Gallego Rodríguez;236;イバン ルフェテ;84;0;;False;False;False;False;0;0;0;-1;-1;-1
8490133;Hernán Torres Oliveros;148;スハイツ ビデス;105;0;;False;False;False;False;0;0;0;-1;-1;-1
8490137;Maurizio Jacobacci;215;ジャン アルベルトーシ;96;0;;False;False;False;False;0;0;0;-1;-1;-1
8490139;Laurent Peyrelade;208;フェリクス ジャン カンデイユ;81;0;;False;False;False;False;0;0;0;-1;-1;-1
8490159;Luis García Plaza;236;ホセ ビセンテ ポローニオ;89;0;;False;False;False;False;0;0;0;-1;-1;-1
8490170;İsmail 'Arap' Kartal;190;ギョケル テュルケ;96;0;;False;False;False;False;0;0;0;-1;-1;-1
8490178;Dick Lukkien;224;テウン ムルデル;92;0;;False;False;False;False;0;0;0;-1;-1;-1
8490182;Esteban Andrés Valencia Bascuñán;147;アマンシオ ボルダ;93;0;;False;False;False;False;0;0;0;-1;-1;-1
8490185;Francisco Javier 'Xavi' García Pimienta;236;ホフレ フォンス;107;0;;False;False;False;False;0;0;0;-1;-1;-1
8490207;Frank James Lampard;204;ナット リード;96;0;;False;False;False;False;0;0;0;-1;-1;-1
